#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,created_at
1,853908,"Räga tn 10, Pikaliiva, Haabersti",Tallinn,Räga tn 10,,2,55,169000,3056.06,https://kinnisvara24.ee/korter-muuk-tallinn/240853908,https://src.kv24.ee/uploads/a1/images/a34f7a0c-3b70-4b0f-bf6c-d30f68adb722.jpg,2025-06-22T12:45:12.000000+03:00
2,853900,"Järveotsa tee 43, Väike-Õismäe, Haabersti",Tallinn,Järveotsa tee 43,,1,33,83000,2538.23,https://kinnisvara24.ee/korter-muuk-tallinn/240853900,https://src.kv24.ee/uploads/a1/images/fb80770f-dd2b-49f6-9a59-01579ad3a8bf.jpg,2025-06-22T11:45:54.000000+03:00
3,853892,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kungla tn 28/1",Tallinn,Kungla tn 28/1,,2,52,175000,3365.38,https://kinnisvara24.ee/korter-muuk-tallinn/240853892,https://src.kv24.ee/uploads/a1/images/08cae1db-5bb3-4888-909b-63bd71252343.jpg,2025-06-22T09:57:28.000000+03:00
4,853883,"Narva mnt 174b/2, Lasnamäe linnaosa, Tallinn, Harju maakond",Tallinn,Narva mnt 174b/2,22,0,51,149000,2915.85,https://kinnisvara24.ee/korter-muuk-tallinn/240853883,https://src.kv24.ee/uploads/a1/images/fc27edf7-013c-49f7-beae-cd3dd8ce2ebd.jpg,2025-06-21T21:55:36.000000+03:00
5,853834,"Rõugu 1/2, Haabersti linnaosa, Tallinn, Harju maakond",Tallinn,Rõugu tn 1/2,49,4,87,259000,2987.31,https://kinnisvara24.ee/korter-muuk-tallinn/240853834,https://src.kv24.ee/uploads/a1/images/acea0a98-ddfe-45d2-822e-a91370670169.jpg,2025-06-21T07:55:32.000000+03:00
6,842223,"Tammsaare tee 121, Mustamäe linnaosa, Tallinn, Harju maakond",Tallinn,A. H. Tammsaare tee 121,3,3,47,124000,2649.57,https://kinnisvara24.ee/korter-muuk-tallinn/240842223,https://src.kv24.ee/uploads/a1/images/aa9f6f97-0779-46e0-95d4-bb86e0e3409a.jpg,2025-04-05T12:57:22.000000+03:00
7,801157,"Härjapea tn 6/1, Põhja-Tallinn",Tallinn,Härjapea tn 6/1,,3,42,140000,3365.38,https://kinnisvara24.ee/korter-muuk-tallinn/240801157,https://src.kv24.ee/uploads/a1/images/032ad0ad-974d-4070-99b2-714a0250b2ec.jpg,2024-08-02T14:12:52.000000+03:00
8,853827,"Uuslinna 9/1, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Uuslinna tn 9/1,1,3,79,281000,3561.47,https://kinnisvara24.ee/korter-muuk-tallinn/240853827,https://src.kv24.ee/uploads/a1/images/91ca5c47-e9c8-4ac9-9656-d570916f95a5.jpg,2025-06-20T21:55:38.000000+03:00
9,853818,"Jõeküla tee 18/2, Haabersti linnaosa, Tallinn, Harju maakond",Tallinn,Jõeküla tee 18/2,8,2,51,197000,3870.33,https://kinnisvara24.ee/korter-muuk-tallinn/240853818,https://src.kv24.ee/uploads/a1/images/b60a9f41-f4a3-4674-a4f4-037d11fe5ad3.jpg,2025-06-20T19:55:36.000000+03:00
10,853803,"Luste tn 5, Põhja-Tallinn",Tallinn,Luste tn 5,,2,46,162000,3506.49,https://kinnisvara24.ee/korter-muuk-tallinn/240853803,https://src.kv24.ee/uploads/a1/images/32623bde-58d4-4c8d-8839-49e44a6364a1.jpg,2025-06-20T17:15:16.000000+03:00
11,853721,"E. Vilde tee 132, Mustamäe, Mustamäe",Tallinn,E. Vilde tee 132,,2,44,111111,2542.59,https://kinnisvara24.ee/korter-muuk-tallinn/240853721,https://src.kv24.ee/uploads/a1/images/b5bfdc7b-01a1-43c0-b8b7-b5afe7cbd7a5.jpg,2025-06-20T05:25:14.000000+03:00
12,853717,"Sõle tn 25b/1, Põhja-Tallinn",Tallinn,Sõle tn 25b/1,,3,74,198000,2672.06,https://kinnisvara24.ee/korter-muuk-tallinn/240853717,https://src.kv24.ee/uploads/a1/images/ed5e840f-5af5-412a-92c0-8a4bca53843a.jpg,2025-06-19T23:35:15.000000+03:00
13,844338,"Harju maakond, Tallinn, Kesklinna linnaosa, Videviku tn 16",Tallinn,Videviku tn 16,19,2,36,162290,4470.8,https://kinnisvara24.ee/korter-muuk-tallinn/240844338,https://src.kv24.ee/uploads/a1/images/dc347bf0-d677-451b-a0b7-ed638b5c801f.jpg,2025-04-20T21:25:43.000000+03:00
14,842287,"Harju maakond, Tallinn, Mustamäe linnaosa, Kadaka pst 146/2",Tallinn,Kadaka pst 146/2,,3,75,260000,3457.45,https://kinnisvara24.ee/korter-muuk-tallinn/240842287,https://src.kv24.ee/uploads/a1/images/41597ad1-60da-4b18-8533-69c112d4741d.jpg,2025-04-07T21:02:53.000000+03:00
15,833017,"Harju maakond, Tallinn, Pirita linnaosa, Pune tee 4/1",Tallinn,Pune tee 4/1,16,3,64,212000,3297.05,https://kinnisvara24.ee/korter-muuk-tallinn/240833017,https://src.kv24.ee/uploads/a1/images/419eade7-1313-4f8a-b9b8-5106bd5d4835.jpg,2025-02-04T10:35:15.000000+02:00
16,853580,"Harju maakond, Tallinn, Kesklinna linnaosa, Joa tn 9/2",Tallinn,Joa tn 9/2,15,3,90,279900,3099.67,https://kinnisvara24.ee/korter-muuk-tallinn/240853580,https://src.kv24.ee/uploads/a1/images/0e3da2b4-0fbd-4f84-ac20-fd0b82c7e455.jpg,2025-06-18T22:25:17.000000+03:00
17,853564,"Siidisaba tn 14/1, Kristiine linnaosa, Tallinn, Harju maakond",Tallinn,Siidisaba tn 14/1,11,2,54,214555,3958.58,https://kinnisvara24.ee/korter-muuk-tallinn/240853564,https://src.kv24.ee/uploads/a1/images/9ebe18bd-629d-4bec-b23f-bc55d422ac94.jpg,2025-06-18T17:56:40.000000+03:00
18,853489,"Harju maakond, Tallinn, Nõmme linnaosa, Trummi põik 5",Tallinn,Trummi põik 5,,3,60,179950,2999.17,https://kinnisvara24.ee/korter-muuk-tallinn/240853489,https://src.kv24.ee/uploads/a1/images/5a63f359-8e33-4b1d-9ed7-710f9ad26e23.jpg,2025-06-18T10:05:50.000000+03:00
19,851767,"Harju maakond, Tallinn, Mustamäe linnaosa, Retke tee 30",Tallinn,Retke tee 30,58,2,44,112500,2539.5,https://kinnisvara24.ee/korter-muuk-tallinn/240851767,https://src.kv24.ee/uploads/a1/images/d3c10dd2-41b2-49d7-aca4-993b39033093.jpg,2025-06-06T13:15:08.000000+03:00
20,853441,"Pille 7/3, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pille tn 7/3,,2,35,183900,5224.43,https://kinnisvara24.ee/korter-muuk-tallinn/240853441,https://src.kv24.ee/uploads/a1/images/e3d2519a-6054-460e-a936-af1ea80d3d8f.jpg,2025-06-17T21:55:34.000000+03:00
21,831574,"Harju maakond, Tallinn, Haabersti linnaosa, Vabaõhumuuseumi tee 5/2",Tallinn,Vabaõhumuuseumi tee 5/2,,3,83,244000,2939.76,https://kinnisvara24.ee/korter-muuk-tallinn/240831574,https://src.kv24.ee/uploads/a1/images/258f58fd-38d2-47d1-99c1-a7e2c56607ea.jpg,2025-01-24T14:26:01.000000+02:00
22,853436,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 238",Tallinn,Sõpruse pst 238,57,2,43,105000,2441.86,https://kinnisvara24.ee/korter-muuk-tallinn/240853436,https://src.kv24.ee/uploads/a1/images/e2184e7f-4bf0-49b3-a096-fc006dc30fe7.jpg,2025-06-17T21:05:55.000000+03:00
23,853375,"Harju maakond, Tallinn, Kesklinna linnaosa, Tatari tn 27",Tallinn,Tatari tn 27,,3,71,247000,3478.87,https://kinnisvara24.ee/korter-muuk-tallinn/240853375,https://src.kv24.ee/uploads/a1/images/f96dbbdb-c52f-4b3f-a307-e183ad68ba25.jpg,2025-06-17T15:27:09.000000+03:00
24,845365,"Mardi tn 14/1, Kesklinn",Tallinn,Mardi tn 14/1,,4,93,287000,3099.35,https://kinnisvara24.ee/korter-muuk-tallinn/240845365,https://src.kv24.ee/uploads/a1/images/d56f324d-ca91-4b76-8da6-d9c09eeb1a88.jpg,2025-04-28T09:35:24.000000+03:00
25,794362,"Padriku tee 6/2, Mähe, Pirita",Tallinn,Padriku tee 6/2,,3,107,250000,2327.75,https://kinnisvara24.ee/korter-muuk-tallinn/240794362,https://src.kv24.ee/uploads/a1/images/6a4883da-c809-464b-858c-b3b70dd702a0.jpg,2024-07-01T15:46:01.000000+03:00
26,851692,"Astangu tn 19/3, Astangu, Haabersti",Tallinn,Astangu tn 19/3,,2,49,169000,3434.96,https://kinnisvara24.ee/korter-muuk-tallinn/240851692,https://src.kv24.ee/uploads/a1/images/26cc94cc-7a5e-4d60-98ca-f88e12413aae.jpg,2025-06-05T23:45:40.000000+03:00
27,853282,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Väike-Patarei tn 11",Tallinn,Väike-Patarei tn 11,3,2,60,169000,2816.67,https://kinnisvara24.ee/korter-muuk-tallinn/240853282,https://src.kv24.ee/uploads/a1/images/8b203b23-40a1-450a-8c2b-9b99036662eb.jpg,2025-06-17T00:17:33.000000+03:00
28,853266,"Pikksilma 2/2, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pikksilma tn 2/2,,3,68,338000,5007.41,https://kinnisvara24.ee/korter-muuk-tallinn/240853266,https://src.kv24.ee/uploads/a1/images/6fe0acad-6272-4bdb-846d-8234e038b354.jpg,2025-06-16T21:55:39.000000+03:00
29,853233,"Paekalda tn 23/1, Lasnamäe linnaosa, Tallinn, Harju maakond",Tallinn,Paekalda tn 23/1,2,2,74,337500,4554.66,https://kinnisvara24.ee/korter-muuk-tallinn/240853233,https://src.kv24.ee/uploads/a1/images/fd5a1b0c-40c6-4093-b376-3092d9372d84.jpg,2025-06-16T16:55:53.000000+03:00
30,853229,"Kärneri tn 1/1, Haabersti, Haabersti",Tallinn,Kärneri tn 1/1,,3,67,230000,3458.65,https://kinnisvara24.ee/korter-muuk-tallinn/240853229,https://src.kv24.ee/uploads/a1/images/47dfa604-2b97-4493-afd8-d22cb1d974b0.jpg,2025-06-16T16:35:14.000000+03:00
31,725246,"Masti, Pirita linnaosa, Tallinn, Harju maakond",Tallinn,Masti tn 3,,5,253,999500,3950.59,https://kinnisvara24.ee/korter-muuk-tallinn/240725246,https://src.kv24.ee/uploads/a1/images/50dd99ad-fe3f-46fc-b237-4d5ae6625f84.png,2023-08-30T18:03:20.000000+03:00
32,853057,"Jahu tn 1/2, Kalamaja, Põhja-Tallinn",Tallinn,Jahu tn 1/2,,2,33,155900,4667.66,https://kinnisvara24.ee/korter-muuk-tallinn/240853057,https://src.kv24.ee/uploads/a1/images/22e719ac-e9e7-4997-b4b7-4b9a3428d4f9.jpg,2025-06-15T13:25:47.000000+03:00
33,853038,"Uus-Kalamaja 10/3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",Tallinn,Uus-Kalamaja tn 10/3,2,1,36,179000,5028.09,https://kinnisvara24.ee/korter-muuk-tallinn/240853038,https://src.kv24.ee/uploads/a1/images/ea831b80-4439-4e1a-8d97-189b7c9e940c.jpg,2025-06-15T00:55:35.000000+03:00
34,853007,"Luise tn 28/2, Kesklinn",Tallinn,Luise tn 28/2,,2,34,160000,4761.9,https://kinnisvara24.ee/korter-muuk-tallinn/240853007,https://src.kv24.ee/uploads/a1/images/6a180223-324e-423f-b92a-804761bafcfe.jpg,2025-06-14T18:45:48.000000+03:00
35,850783,"Kiikri tn 6/2, Kadriorg, Kesklinn",Tallinn,Kiikri tn 6/2,,4,135,1295000,9592.59,https://kinnisvara24.ee/korter-muuk-tallinn/240850783,https://src.kv24.ee/uploads/a1/images/f9bef014-8744-4d91-80a0-fae54e3e5bd2.jpg,2025-06-01T21:15:34.000000+03:00
36,852927,"Rävala 11, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Rävala pst 11,1,6,164,575000,3512.52,https://kinnisvara24.ee/korter-muuk-tallinn/240852927,https://src.kv24.ee/uploads/a1/images/36057f99-5a0e-4271-891d-5dd5c885b038.jpg,2025-06-13T18:55:37.000000+03:00
37,390869,"Harju maakond, Tallinn, Haabersti linnaosa, Rõugu tn 2/1",Tallinn,Rõugu tn 2/1,,4,112,359000,3216.85,https://kinnisvara24.ee/korter-muuk-tallinn/240390869,https://s1.kv24.ee/uploads/a1/images/b9313caa-2a57-449e-bfe9-5fe619bc3d43.jpg,2025-03-18T13:19:21.000000+02:00
38,846887,"Harju maakond, Tallinn, Lasnamäe linnaosa, Kivila tn 38",Tallinn,Kivila tn 38,,3,66,157000,2378.79,https://kinnisvara24.ee/korter-muuk-tallinn/240846887,https://src.kv24.ee/uploads/a1/images/24601784-c2ce-4acc-9fb4-4ec41452d8fb.jpg,2025-05-07T11:16:17.000000+03:00
39,771844,"Harju maakond, Tallinn, Lasnamäe linnaosa, Mahtra tn 42",Tallinn,Mahtra tn 42,,2,46,106999,2326.07,https://kinnisvara24.ee/korter-muuk-tallinn/240771844,https://src.kv24.ee/uploads/a1/images/cbc4c976-b509-4ebd-bfb5-a717559b6afa.jpg,2024-04-11T22:26:59.000000+03:00
40,852703,"viru, Kesklinn",Tallinn,viru,,0,50,500000,10000,https://kinnisvara24.ee/korter-muuk-tallinn/240852703,https://src.kv24.ee/uploads/a1/images/e32d9c40-ceb3-4835-bc0b-b03ae7ddd9f9.png,2025-06-12T14:25:34.000000+03:00
41,852687,"Harju maakond, Tallinn, Kesklinna linnaosa, Kaupmehe tn 14 // Kentmanni tn 21 // Liivalaia tn 27",Tallinn,Kentmanni tn 21,11,4,101,302000,2990.1,https://kinnisvara24.ee/korter-muuk-tallinn/240852687,https://src.kv24.ee/uploads/a1/images/7391d59f-a99d-4648-9c71-e76c0dc65a24.png,2025-06-12T13:16:54.000000+03:00
42,852686,"Valdeku tn 8a, Nõmme linnaosa, Tallinn, Harju maakond",Tallinn,Valdeku tn 8a,K1/1,0,34,155000,4585.8,https://kinnisvara24.ee/korter-muuk-tallinn/240852686,https://src.kv24.ee/uploads/a1/images/d161dfc0-9b97-486b-8620-5639946044cb.jpg,2025-06-12T12:56:05.000000+03:00
43,852685,"Valdeku tn 8a, Nõmme linnaosa, Tallinn, Harju maakond",Tallinn,Valdeku tn 8a,K1/2,0,34,159000,4704.14,https://kinnisvara24.ee/korter-muuk-tallinn/240852685,https://src.kv24.ee/uploads/a1/images/b3194652-e6e5-4a5c-8d0a-de4e41d15644.jpg,2025-06-12T12:55:57.000000+03:00
44,852669,"Valdeku tn 8a, Nõmme linnaosa, Tallinn, Harju maakond",Tallinn,Valdeku tn 8a,K1,0,68,311000,4600.59,https://kinnisvara24.ee/korter-muuk-tallinn/240852669,https://src.kv24.ee/uploads/a1/images/c5f3733c-4f0d-4d28-a2e5-e2902b111ba6.jpg,2025-06-12T11:56:15.000000+03:00
45,852654,"Valdeku tn 8a, Nõmme linnaosa, Tallinn, Harju maakond",Tallinn,Valdeku tn 8a,K2,0,77,355000,4598.45,https://kinnisvara24.ee/korter-muuk-tallinn/240852654,https://src.kv24.ee/uploads/a1/images/67180e00-efe7-45c3-a611-1493312c16c4.jpg,2025-06-12T10:55:50.000000+03:00
46,852612,"Harju maakond, Tallinn, Haabersti linnaosa, Hansu tn 38/3",Tallinn,Hansu tn 38/3,,2,49,145000,2941.18,https://kinnisvara24.ee/korter-muuk-tallinn/240852612,https://src.kv24.ee/uploads/a1/images/062ac167-7c29-45f4-ae16-569030948ac5.jpg,2025-06-11T21:13:16.000000+03:00
47,852575,"Paljandi 2/2, Haabersti linnaosa, Tallinn, Harju maakond",Tallinn,Paljandi tn 2/2,37b,2,55,189000,3448.91,https://kinnisvara24.ee/korter-muuk-tallinn/240852575,https://src.kv24.ee/uploads/a1/images/b3b60705-a02e-4065-bdf9-ca89d9648f91.jpg,2025-06-11T15:56:40.000000+03:00
48,848337,"Uus-Volta 12/3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",Tallinn,Uus-Volta tn 12/3,5,2,47,239000,5095.95,https://kinnisvara24.ee/korter-muuk-tallinn/240848337,https://src.kv24.ee/uploads/a1/images/8226e11a-df9c-46a3-a207-3651bcfe7f64.jpg,2025-05-15T18:56:08.000000+03:00
49,852436,"Vana-Rannamõisa tee 1d/3, Haabersti linnaosa, Tallinn, Harju maakond",Tallinn,Vana-Rannamõisa tee 1d/3,6,2,46,152900,3331.15,https://kinnisvara24.ee/korter-muuk-tallinn/240852436,https://src.kv24.ee/uploads/a1/images/dd0a962a-b2d8-48b6-9d87-fc63bfba8c0d.jpg,2025-06-10T22:55:41.000000+03:00
50,852283,"Sõpruse pst 22/8, Lilleküla, Kristiine",Tallinn,Sõpruse pst 22/8,,4,104,335500,3232.18,https://kinnisvara24.ee/korter-muuk-tallinn/240852283,https://src.kv24.ee/uploads/a1/images/4e5929bf-9a2e-43df-96d3-d4c69e6b6b3b.jpg,2025-06-10T10:40:10.000000+03:00
51,852282,"Kopli tn 52/1, Kalamaja, Põhja-Tallinn",Tallinn,Kopli tn 52/1,,1,27,118000,4386.62,https://kinnisvara24.ee/korter-muuk-tallinn/240852282,https://src.kv24.ee/uploads/a1/images/7a992eb4-43f1-4c78-918d-02cc48029b2b.jpg,2025-06-10T10:40:06.000000+03:00
52,852278,"Kiisa tn 5, Kitseküla, Kesklinn",Tallinn,Kiisa tn 5,,2,39,139000,3601.04,https://kinnisvara24.ee/korter-muuk-tallinn/240852278,https://src.kv24.ee/uploads/a1/images/af4fcab7-9826-4a82-8a79-eb40ed0a05f7.jpg,2025-06-10T10:40:03.000000+03:00
53,852275,"Kopli tn 83, Kopli, Põhja-Tallinn",Tallinn,Kopli tn 83,,2,53,159000,3000,https://kinnisvara24.ee/korter-muuk-tallinn/240852275,https://src.kv24.ee/uploads/a1/images/649f2235-1182-4f9e-8f59-478ed3d71dab.jpg,2025-06-10T10:40:00.000000+03:00
54,852276,"Madara tn 13a, Lilleküla, Kristiine",Tallinn,Madara tn 13a,,2,25,114500,4561.75,https://kinnisvara24.ee/korter-muuk-tallinn/240852276,https://src.kv24.ee/uploads/a1/images/6ecb002e-6879-4b69-a3d1-e7fb9e5ebe33.jpg,2025-06-10T10:40:00.000000+03:00
55,852197,"Harju maakond, Tallinn, Haabersti linnaosa, Järveotsa tee 25",Tallinn,Järveotsa tee 25,,3,66,131000,1984.85,https://kinnisvara24.ee/korter-muuk-tallinn/240852197,https://src.kv24.ee/uploads/a1/images/1aacc3da-9ef9-492c-8419-4e96e797c7ae.jpg,2025-06-09T19:47:32.000000+03:00
56,852195,"Pille 4/3, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pille tn 4/3,,3,81,400000,4938.27,https://kinnisvara24.ee/korter-muuk-tallinn/240852195,https://src.kv24.ee/uploads/a1/images/7a5d7bc5-ed1b-49bc-b771-5dc13f893623.jpg,2025-06-09T18:55:39.000000+03:00
57,852169,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vana-Kalamaja tn 7a",Tallinn,Vana-Kalamaja tn 7a,3,2,42,239000,5663.51,https://kinnisvara24.ee/korter-muuk-tallinn/240852169,https://src.kv24.ee/uploads/a1/images/d79d72de-460a-4e17-b26c-0d3551158ac3.jpg,2025-06-09T16:42:19.000000+03:00
58,788895,"Rõugu 2/3, Haabersti linnaosa, Tallinn, Harju maakond",Tallinn,Rõugu tn 2/3,14,4,100,279000,2795.59,https://kinnisvara24.ee/korter-muuk-tallinn/240788895,https://src.kv24.ee/uploads/a1/images/15751ab6-a4cc-4e95-909b-be5834503973.jpg,2024-06-03T11:55:56.000000+03:00
59,852024,"Pirita tee 26b/1, Pirita linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 26b/1,34,2,52,240000,4633.2,https://kinnisvara24.ee/korter-muuk-tallinn/240852024,https://src.kv24.ee/uploads/a1/images/b3bff2d7-7d21-47e6-8ecc-119925811095.jpg,2025-06-09T10:55:59.000000+03:00
60,838915,"Astangu tn 50a/2, Astangu, Haabersti",Tallinn,Astangu tn 50a/2,,2,67,169000,2507.42,https://kinnisvara24.ee/korter-muuk-tallinn/240838915,https://src.kv24.ee/uploads/a1/images/11b1f143-ca48-4205-9087-83269aaabab4.jpg,2025-03-15T20:45:12.000000+02:00
61,851880,"Õismäe/Mustamäe/Kesklinn, Mustamäe",Tallinn,"",,3,65,110000,1692.31,https://kinnisvara24.ee/korter-muuk-tallinn/240851880,https://src.kv24.ee/uploads/a1/images/cd67a3ba-63df-4539-a57c-110df6cee5c9.jpg,2025-06-07T13:35:15.000000+03:00
62,845934,"Harju maakond, Tallinn, Mustamäe linnaosa, Mustamäe tee 153",Tallinn,Mustamäe tee 153,13,3,61,148000,2377.05,https://kinnisvara24.ee/korter-muuk-tallinn/240845934,https://src.kv24.ee/uploads/a1/images/f684474e-3932-454b-b17c-7bbcf15be7cc.jpg,2025-05-01T13:36:50.000000+03:00
63,851829,"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Heina tn 4",Tallinn,Heina tn 4,,1,24,110000,4583.33,https://kinnisvara24.ee/korter-muuk-tallinn/240851829,https://src.kv24.ee/uploads/a1/images/106e47af-bf11-4c5a-b3db-07f9f1baf881.jpg,2025-06-06T19:23:08.000000+03:00
64,716634,"Harju maakond, Tallinn, Pirita linnaosa, Kase tn 68/2",Tallinn,Kase tn 68/2,194,4,88,257000,2917.14,https://kinnisvara24.ee/korter-muuk-tallinn/240716634,https://s1.kv24.ee/uploads/a1/images/4dbe5f6a-bab7-415e-8188-d62bce8f60a4.jpg,2025-06-06T17:02:46.000000+03:00
65,749969,"Harju maakond, Tallinn, Kesklinna linnaosa, Pikksilma tn 2/2",Tallinn,Pikksilma tn 2/2,,2,49,249000,5112.94,https://kinnisvara24.ee/korter-muuk-tallinn/240749969,https://src.kv24.ee/uploads/a1/images/5906310d-1252-4f19-bee0-7bd17892d9e1.jpg,2024-02-12T20:33:01.000000+02:00
