#,id,address,city,street_with_building,apartment_number,rooms,area_m2,price,price_m2,link,img_url,created_at
265,783429,"Pirita tee 20/4-64, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-64,,2,65,448000,6860.64,https://kinnisvara24.ee/korter-muuk-tallinn/240783429,https://src.kv24.ee/uploads/a1/images/9844ba26-bb77-41c9-b805-72acf39353b4.jpg,2024-05-23T16:26:07.000000+03:00
266,783428,"Pirita tee 20/4-60, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-60,,3,62,382000,6131.62,https://kinnisvara24.ee/korter-muuk-tallinn/240783428,https://src.kv24.ee/uploads/a1/images/949ca7a4-ca77-4ebe-ba6d-5d07bd36d195.jpg,2024-05-23T16:26:04.000000+03:00
267,783427,"Pirita tee 20/4-54, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-54,,2,64,400000,6250,https://kinnisvara24.ee/korter-muuk-tallinn/240783427,https://src.kv24.ee/uploads/a1/images/7a3f0121-8f41-4605-8753-197cbd8ec8ae.jpg,2024-05-23T16:26:00.000000+03:00
268,783426,"Pirita tee 20/4-48, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-48,,3,88,496000,5655.64,https://kinnisvara24.ee/korter-muuk-tallinn/240783426,https://src.kv24.ee/uploads/a1/images/c47f01e8-613e-4601-9e67-b7dee57a1a42.jpg,2024-05-23T16:25:59.000000+03:00
269,783425,"Pirita tee 20/4-46, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-46,,3,83,518000,6256.04,https://kinnisvara24.ee/korter-muuk-tallinn/240783425,https://src.kv24.ee/uploads/a1/images/60a27fbf-bcc5-4253-9b5e-2b8a83bee6c6.jpg,2024-05-23T16:25:57.000000+03:00
270,783424,"Pirita tee 20/4-44, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-44,,2,64,394000,6118.01,https://kinnisvara24.ee/korter-muuk-tallinn/240783424,https://src.kv24.ee/uploads/a1/images/a806a967-1fc3-4df8-bc73-11f2b8888d41.jpg,2024-05-23T16:25:45.000000+03:00
271,783422,"Pirita tee 20/4-38, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-38,,2,63,301000,4816,https://kinnisvara24.ee/korter-muuk-tallinn/240783422,https://src.kv24.ee/uploads/a1/images/82be7f7a-54a3-4031-803f-1e62420b48aa.jpg,2024-05-23T16:25:44.000000+03:00
272,783423,"Pirita tee 20/4-40, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-40,,2,51,289000,5666.67,https://kinnisvara24.ee/korter-muuk-tallinn/240783423,https://src.kv24.ee/uploads/a1/images/4f7654ee-88d5-442e-912c-c94a45a36838.jpg,2024-05-23T16:25:44.000000+03:00
273,783421,"Pirita tee 20/4-36, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-36,,3,92,516000,5584.42,https://kinnisvara24.ee/korter-muuk-tallinn/240783421,https://src.kv24.ee/uploads/a1/images/a6f49601-06da-4422-9360-7fad648fb1cc.jpg,2024-05-23T16:25:42.000000+03:00
274,837062,"Harju maakond, Tallinn, Haabersti linnaosa, Jõeküla tee 18/1",Tallinn,Jõeküla tee 18/1,,4,108,369000,3416.67,https://kinnisvara24.ee/korter-muuk-tallinn/240837062,https://src.kv24.ee/uploads/a1/images/ee97da16-fd1d-47aa-8570-2278be5a6ec5.jpg,2024-05-22T12:43:57.000000+03:00
275,780580,"Vabaõhumuuseomi tee 4/1, Haabersti",Tallinn,Vabaõhumuuseomi tee 4/1,,3,83,260000,3140.1,https://kinnisvara24.ee/korter-muuk-tallinn/240780580,https://src.kv24.ee/uploads/a1/images/d9239fdf-420c-4607-92c5-2ad97033ea50.jpg,2024-05-15T07:35:20.000000+03:00
276,778326,"Lossi plats 5 // Rutu tn 1, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Rutu tn 1,4,2,86,219000,2534.72,https://kinnisvara24.ee/korter-muuk-tallinn/240778326,https://src.kv24.ee/uploads/a1/images/ed9a41d7-e1af-4b14-b954-bdbd3f9c01de.jpg,2024-05-08T22:55:27.000000+03:00
277,777458,"Vabriku tn 23, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",Tallinn,Vabriku tn 23,,2,37,145000,3929.54,https://kinnisvara24.ee/korter-muuk-tallinn/240777458,https://src.kv24.ee/uploads/a1/images/1c751881-0a94-4015-aa88-4cbd13b897d0.jpg,2024-05-07T04:55:43.000000+03:00
278,775784,"Pirita tee 20/4-50, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-50,,2,52,298000,5741.81,https://kinnisvara24.ee/korter-muuk-tallinn/240775784,https://src.kv24.ee/uploads/a1/images/6720e869-374a-4a8f-a916-5ebff14e5845.jpg,2024-04-29T15:26:18.000000+03:00
279,775785,"Pirita tee 20/4-52, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-52,,4,102,791000,7770.14,https://kinnisvara24.ee/korter-muuk-tallinn/240775785,https://src.kv24.ee/uploads/a1/images/8e317e29-0b9b-4bcf-8188-3e6b6b5d3be3.jpg,2024-04-29T15:26:18.000000+03:00
280,769225,"Liivalaia tn 11/1, Tatari, Kesklinn",Tallinn,Liivalaia tn 11/1,,2,48,185000,3894.74,https://kinnisvara24.ee/korter-muuk-tallinn/240769225,https://src.kv24.ee/uploads/a1/images/56e07cd3-ac24-42bc-9342-04a3f4b79cc3.jpg,2024-04-02T16:35:11.000000+03:00
281,767591,"Padriku tee 3/2, Pirita linnaosa, Tallinn, Harju maakond",Tallinn,Padriku tee 3/2,6,2,72,172000,2388.89,https://kinnisvara24.ee/korter-muuk-tallinn/240767591,https://src.kv24.ee/uploads/a1/images/b4c611a5-bd7d-4bb8-9055-313ab9c76a00.jpg,2024-03-25T12:55:16.000000+02:00
282,761356,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-9,,2,48,289000,5971.07,https://kinnisvara24.ee/korter-muuk-tallinn/240761356,https://src.kv24.ee/uploads/a1/images/d66dc4ae-3ddc-4b29-8b95-44842567d81b.jpg,2024-02-26T12:25:11.000000+02:00
283,753399,"Lossi plats 5 // Rutu tn 1, Vanalinn, Tallinn, Harju maakond",Tallinn,Rutu tn 1,4,2,86,219000,2534.72,https://kinnisvara24.ee/korter-muuk-tallinn/240753399,https://src.kv24.ee/uploads/a1/images/3d5a6aa0-5dce-4f2c-9836-a98bcb07fc30.jpg,2024-01-18T13:02:41.000000+02:00
284,742815,"Harju maakond, Tallinn, Nõmme linnaosa, Männiku tee 90",Tallinn,Männiku tee 90,,4,64,250000,3906.25,https://kinnisvara24.ee/korter-muuk-tallinn/240742815,https://s1.kv24.ee/uploads/a1/images/a1dcd2d2-e9c6-4547-aa36-b1ba1cd94eb1.jpg,2023-11-22T11:39:52.000000+02:00
285,738099,"Harju maakond, Tallinn, Kesklinna linnaosa, Wismari tn 19",Tallinn,Wismari tn 19,,5,86,186000,2170.36,https://kinnisvara24.ee/korter-muuk-tallinn/240738099,https://s1.kv24.ee/uploads/a1/images/294ffed9-169b-42cf-944c-05e4612e92f3.jpg,2023-10-31T08:25:17.000000+02:00
286,734117,"Vabaduse pst 181/1, Nõmme linnaosa, Tallinn, Harju maakond",Tallinn,Vabaduse pst 181/1,,1,36,113900,3163.89,https://kinnisvara24.ee/korter-muuk-tallinn/240734117,https://src.kv24.ee/uploads/a1/images/ea1e8c22-c919-4af2-90ad-76b06a65466f.jpg,2023-10-10T20:03:04.000000+03:00
287,733084,"Harju maakond, Tallinn, Lasnamäe linnaosa, K. Kärberi tn 12",Tallinn,K. Kärberi tn 12,56,2,47,109000,2334.05,https://kinnisvara24.ee/korter-muuk-tallinn/240733084,https://s1.kv24.ee/uploads/a1/images/8787e75b-7b3f-424c-bfea-38e38b5ed644.jpg,2023-10-05T18:00:48.000000+03:00
288,707585,"Harju maakond, Tallinn, Kesklinna linnaosa, Virmalise tn 24",Tallinn,Virmalise tn 24,,2,47,150000,3211.99,https://kinnisvara24.ee/korter-muuk-tallinn/240707585,https://s1.kv24.ee/uploads/a1/images/49af8871-d980-40ff-96bf-5265bc623b15.jpg,2023-10-03T19:41:40.000000+03:00
289,724802,"Kiikri tn 6/2, Kadriorg, Kesklinn",Tallinn,Kiikri tn 6/2,12,4,125,825000,6615.88,https://kinnisvara24.ee/korter-muuk-tallinn/240724802,https://src.kv24.ee/uploads/a1/images/74e45625-7f1a-4b65-82d1-921e9a12bd4b.jpg,2023-08-28T20:12:09.000000+03:00
290,708916,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-23,,4,124,833000,6701.53,https://kinnisvara24.ee/korter-muuk-tallinn/240708916,https://s1.kv24.ee/uploads/a1/images/73ffc2a9-502d-468b-83e4-5b95a5711e8a.jpg,2023-06-28T12:02:22.000000+03:00
291,708918,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-43,,2,65,391000,5978.59,https://kinnisvara24.ee/korter-muuk-tallinn/240708918,https://s1.kv24.ee/uploads/a1/images/1fea4b93-db8f-46e0-bb76-779fdb1c0f5a.jpg,2023-06-28T12:02:22.000000+03:00
292,708443,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-59,,3,88,511000,5826.68,https://kinnisvara24.ee/korter-muuk-tallinn/240708443,https://s1.kv24.ee/uploads/a1/images/0843c958-5fba-479e-802f-d1683a087ebf.jpg,2023-06-27T22:09:46.000000+03:00
293,708441,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-57,,3,82,523000,6347.09,https://kinnisvara24.ee/korter-muuk-tallinn/240708441,https://src.kv24.ee/uploads/a1/images/6df1240b-f52e-4323-a495-17cd1ce844b0.jpg,2023-06-27T22:09:45.000000+03:00
294,708442,"Pirita tee 20/4-58, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-58,,3,92,539000,5833.33,https://kinnisvara24.ee/korter-muuk-tallinn/240708442,https://src.kv24.ee/uploads/a1/images/5a6561bd-ca36-42a2-8bf4-5ca15a38bf21.jpg,2023-06-27T22:09:45.000000+03:00
295,708305,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-55,,2,64,385000,6006.24,https://kinnisvara24.ee/korter-muuk-tallinn/240708305,https://s1.kv24.ee/uploads/a1/images/d36e7295-bea4-491d-9569-f9f38fbe527c.jpg,2023-06-27T18:02:16.000000+03:00
296,708298,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-47,,3,92,531000,5746.75,https://kinnisvara24.ee/korter-muuk-tallinn/240708298,https://s1.kv24.ee/uploads/a1/images/43168111-1d67-49ac-a0e9-83e8c9d63002.jpg,2023-06-27T18:02:14.000000+03:00
297,708300,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-49,,2,63,359000,5744,https://kinnisvara24.ee/korter-muuk-tallinn/240708300,https://src.kv24.ee/uploads/a1/images/daae3477-6d60-4b15-9d8d-1a18d08a3dee.jpg,2023-06-27T18:02:14.000000+03:00
298,708163,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-45,,4,124,855000,6878.52,https://kinnisvara24.ee/korter-muuk-tallinn/240708163,https://s1.kv24.ee/uploads/a1/images/dfcf06fb-c48a-42ca-b297-2955c18f1bb3.jpg,2023-06-27T16:02:21.000000+03:00
299,708159,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-39,,2,52,295000,5673.08,https://kinnisvara24.ee/korter-muuk-tallinn/240708159,https://src.kv24.ee/uploads/a1/images/9ba76007-4b32-4ca5-95cf-41901adf2ab0.jpg,2023-06-27T16:02:18.000000+03:00
300,708161,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-41,,4,102,785000,7696.08,https://kinnisvara24.ee/korter-muuk-tallinn/240708161,https://src.kv24.ee/uploads/a1/images/dd417388-7327-4eaa-aab4-0cd4fa87f1a6.jpg,2023-06-27T16:02:18.000000+03:00
301,708157,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-37,,3,88,412000,4697.83,https://kinnisvara24.ee/korter-muuk-tallinn/240708157,https://s1.kv24.ee/uploads/a1/images/85739e7a-6f87-457c-9ffd-ce38037f4122.jpg,2023-06-27T16:02:16.000000+03:00
302,708155,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-35,,3,82,494000,6002.43,https://kinnisvara24.ee/korter-muuk-tallinn/240708155,https://s1.kv24.ee/uploads/a1/images/e07e8781-275c-4b37-a132-4bdc68623f72.jpg,2023-06-27T16:02:10.000000+03:00
303,708153,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-33,,2,64,380000,5928.24,https://kinnisvara24.ee/korter-muuk-tallinn/240708153,https://s1.kv24.ee/uploads/a1/images/faee9ed3-6379-4d47-9bf4-2774acf086ca.jpg,2023-06-27T16:02:07.000000+03:00
304,708146,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-25,,3,92,423000,4577.92,https://kinnisvara24.ee/korter-muuk-tallinn/240708146,https://s1.kv24.ee/uploads/a1/images/b9edec53-609d-4f04-9dda-1fded76bd0f3.jpg,2023-06-27T16:02:05.000000+03:00
305,708147,"Pirita tee 20/4-26, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-26,,3,87,475000,5447.25,https://kinnisvara24.ee/korter-muuk-tallinn/240708147,https://src.kv24.ee/uploads/a1/images/ee20bf19-f2e3-4c4b-bbf7-cfca6384f586.jpg,2023-06-27T16:02:05.000000+03:00
306,708148,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-27,,2,63,338000,5408,https://kinnisvara24.ee/korter-muuk-tallinn/240708148,https://src.kv24.ee/uploads/a1/images/39492fe6-18fb-4203-9f1a-382be016e913.jpg,2023-06-27T16:02:05.000000+03:00
307,708149,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-29,,2,60,317000,5318.79,https://kinnisvara24.ee/korter-muuk-tallinn/240708149,https://src.kv24.ee/uploads/a1/images/a2c1e97f-fb7b-4aed-a7a8-1b257189453a.jpg,2023-06-27T16:02:05.000000+03:00
308,708144,"Pirita tee 20/4-22, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-22,,2,64,341000,5311.53,https://kinnisvara24.ee/korter-muuk-tallinn/240708144,https://src.kv24.ee/uploads/a1/images/2c11c351-5927-4699-be67-8115d46edfbb.jpg,2023-06-27T16:02:04.000000+03:00
309,707466,"Pirita tee 20/4-13, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-13,,4,98,654000,6659.88,https://kinnisvara24.ee/korter-muuk-tallinn/240707466,https://src.kv24.ee/uploads/a1/images/b2c99cf3-a50b-470c-b72b-15114ae8e78f.jpg,2023-06-25T22:02:22.000000+03:00
310,707467,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-12,,3,98,737000,7528.09,https://kinnisvara24.ee/korter-muuk-tallinn/240707467,https://s1.kv24.ee/uploads/a1/images/017698ed-8e52-4893-8fa6-6f8c4a101047.jpg,2023-06-25T22:02:22.000000+03:00
311,707469,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-16,,4,115,873000,7597.91,https://kinnisvara24.ee/korter-muuk-tallinn/240707469,https://s1.kv24.ee/uploads/a1/images/ff8cece9-6730-4d2e-a718-a07571ff05f3.jpg,2023-06-25T22:02:22.000000+03:00
312,707470,"Pirita tee 20/4-15, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-15,,4,137,1042000,7600.29,https://kinnisvara24.ee/korter-muuk-tallinn/240707470,https://src.kv24.ee/uploads/a1/images/b797045c-fb46-4b79-adf6-bfe8fe5d3b43.jpg,2023-06-25T22:02:22.000000+03:00
313,707471,"Pirita tee 20/4-17, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-17,,3,99,746000,7527.75,https://kinnisvara24.ee/korter-muuk-tallinn/240707471,https://s1.kv24.ee/uploads/a1/images/7ca716e8-c783-4e29-8137-7e2fd56c3dab.jpg,2023-06-25T22:02:22.000000+03:00
314,707472,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-18,,4,134,923000,6898.36,https://kinnisvara24.ee/korter-muuk-tallinn/240707472,https://s1.kv24.ee/uploads/a1/images/4d97c873-860a-4dab-91b6-8f9c0db66806.jpg,2023-06-25T22:02:22.000000+03:00
315,707473,"Pirita tee 20/4-19, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-19,,2,69,403000,5883.21,https://kinnisvara24.ee/korter-muuk-tallinn/240707473,https://src.kv24.ee/uploads/a1/images/46bf333c-aa98-4897-a7eb-264096304125.jpg,2023-06-25T22:02:22.000000+03:00
316,707465,"Pirita tee 20/4-11, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-11,,4,113,842000,7425.04,https://kinnisvara24.ee/korter-muuk-tallinn/240707465,https://s1.kv24.ee/uploads/a1/images/3d671352-a314-4643-bec7-57971a48cf3c.jpg,2023-06-25T22:02:16.000000+03:00
317,707454,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-4,,3,110,714000,6520.55,https://kinnisvara24.ee/korter-muuk-tallinn/240707454,https://s1.kv24.ee/uploads/a1/images/1a401996-e8f4-4fcf-81c5-b4d5f89bb6a4.jpg,2023-06-25T22:02:11.000000+03:00
318,707459,"Pirita tee 20/4-5, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-5,,4,113,719000,6340.39,https://kinnisvara24.ee/korter-muuk-tallinn/240707459,https://s1.kv24.ee/uploads/a1/images/08689d47-19b0-4654-860c-880e433d70c4.jpg,2023-06-25T22:02:11.000000+03:00
319,707460,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-6,,3,98,624000,6373.85,https://kinnisvara24.ee/korter-muuk-tallinn/240707460,https://s1.kv24.ee/uploads/a1/images/e4090bc0-cc7b-4c6e-b383-38681ccda4b5.jpg,2023-06-25T22:02:11.000000+03:00
320,707462,"Pirita tee 20/4, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pirita tee 20/4-10,,3,113,849000,7519.93,https://kinnisvara24.ee/korter-muuk-tallinn/240707462,https://s1.kv24.ee/uploads/a1/images/8cc52de5-2556-4f49-addb-96ec6d1e07c5.jpg,2023-06-25T22:02:11.000000+03:00
321,702926,"Pärnu mnt 129c/1, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Pärnu mnt 129c/1,,2,50,170500,3396.41,https://kinnisvara24.ee/korter-muuk-tallinn/240702926,https://src.kv24.ee/uploads/a1/images/918c270d-706a-4443-8a49-af7fe2b28bb8.jpg,2023-06-05T14:06:34.000000+03:00
322,692801,"Padriku tee 14/5, Pirita",Tallinn,Padriku tee 14/5,,2,65,179000,2749.62,https://kinnisvara24.ee/korter-muuk-tallinn/240692801,https://src.kv24.ee/uploads/a1/images/e41c5822-9d16-4ef9-a304-3aa38e6e3156.jpg,2023-04-28T13:00:49.000000+03:00
323,674077,"Telliskivi tn 31, Pelgulinn, Põhja-Tallinn",Tallinn,Telliskivi tn 31,1,1,19,75000,3989.36,https://kinnisvara24.ee/korter-muuk-tallinn/240674077,https://src.kv24.ee/uploads/a1/images/b6207a63-9c1d-44fd-aab5-f3133bd46d45.jpg,2023-03-01T06:11:45.000000+02:00
324,672398,"Harju maakond, Tallinn, Pirita linnaosa, Kase tn 68/2",Tallinn,Kase tn 68/2,,2,59,175000,2951.1,https://kinnisvara24.ee/korter-muuk-tallinn/240672398,https://s1.kv24.ee/uploads/a1/images/ba0b0559-1f7d-43a5-9709-8b62d5fefc33.jpg,2023-02-22T23:00:41.000000+02:00
325,671425,"Harju maakond, Tallinn, Kristiine linnaosa, Järve tn 31",Tallinn,Järve tn 31,,3,72,169000,2353.76,https://kinnisvara24.ee/korter-muuk-tallinn/240671425,https://src.kv24.ee/uploads/a1/images/f90ef98a-cabe-4f95-98b1-a0f8652c9f88.jpg,2023-02-18T23:52:50.000000+02:00
326,611015,"Luise 26A, Kesklinna linnaosa, Tallinn, Harju maakond",Tallinn,Luise tn 26a,,3,84,268000,3186.68,https://kinnisvara24.ee/korter-muuk-tallinn/240611015,https://s1.kv24.ee/uploads/a1/images/24a22716-6161-4a93-b78d-2e479a27ae34.jpg,2022-07-13T11:01:52.000000+03:00
327,483282,"Harju maakond, Tallinn, Kesklinna linnaosa, Wismari tn 13d // Amandus Adamsoni tänav T1 // Artur Kapi tänav // Kevade tänav // Koidu tänav T1 // Wismari tänav T2",Tallinn,,,2,86,189000,2205.37,https://kinnisvara24.ee/korter-muuk-tallinn/240483282,https://s1.kv24.ee/uploads/a1/images/0c6cfcc1-6e5d-4ab7-9b11-dcb9b652faaf.jpg,2022-06-15T11:57:46.000000+03:00
328,329595,"Tammsaare 139, Mustamäe",Tallinn,Tammsaare 139,,3,63,154998,2448.63,https://kinnisvara24.ee/korter-muuk-tallinn/240329595,https://src.kv24.ee/uploads/a1/images/f83e3f7a-dd9c-4798-b3c6-db349c24ca1d.jpg,2020-01-17T17:00:36.000000+02:00
